常開三之上  ,djyq       ,dʑɨʔ    ,市      ,常 ,開三  ,之 ,上
常開三之去  ,djyh       ,dʑɨh    ,侍      ,常 ,開三  ,之 ,去
書開三之平  ,sjy        ,ɕɨ      ,詩䀵    ,書 ,開三  ,之 ,平
書開三之上  ,sjyq       ,ɕɨʔ     ,始      ,書 ,開三  ,之 ,上
書開三之去  ,sjyh       ,ɕɨh     ,試      ,書 ,開三  ,之 ,去
日開三之平  ,njy        ,ɲɨ      ,而      ,日 ,開三  ,之 ,平
日開三之上  ,njyq       ,ɲɨʔ     ,耳      ,日 ,開三  ,之 ,上
日開三之去  ,njyh       ,ɲɨh     ,餌      ,日 ,開三  ,之 ,去
以開三之平  ,jy         ,jɨ      ,飴      ,以 ,開三  ,之 ,平
以開三之上  ,jyq        ,jɨʔ     ,以      ,以 ,開三  ,之 ,上
以開三之去  ,jyh        ,jɨh     ,異      ,以 ,開三  ,之 ,去
幫三微平    ,puj        ,pʉj     ,猆      ,幫 ,三    ,微 ,平
幫三微上    ,pujq       ,pʉjʔ    ,匪      ,幫 ,三    ,微 ,上
幫三微去    ,pujh       ,pʉjh    ,沸      ,幫 ,三    ,微 ,去
滂三微平    ,phuj       ,pʰʉj    ,霏      ,滂 ,三    ,微 ,平
滂三微上    ,phujq      ,pʰʉjʔ   ,斐      ,滂 ,三    ,微 ,上
滂三微去    ,phujh      ,pʰʉjh   ,費      ,滂 ,三    ,微 ,去
並三微平    ,buj        ,bʉj     ,肥      ,並 ,三    ,微 ,平
並三微上    ,bujq       ,bʉjʔ    ,膹      ,並 ,三    ,微 ,上
並三微去    ,bujh       ,bʉjh    ,𥝋      ,並 ,三    ,微 ,去
明三微平    ,muj        ,mʉj     ,微      ,明 ,三    ,微 ,平
明三微上    ,mujq       ,mʉjʔ    ,尾      ,明 ,三    ,微 ,上
明三微去    ,mujh       ,mʉjh    ,未      ,明 ,三    ,微 ,去
見開三微平  ,kyj        ,kɨj     ,機      ,見 ,開三  ,微 ,平
見開三微上  ,kyjq       ,kɨjʔ    ,蟣      ,見 ,開三  ,微 ,上
見開三微去  ,kyjh       ,kɨjh    ,既      ,見 ,開三  ,微 ,去
溪開三微上  ,khyjq      ,kʰɨjʔ   ,豈      ,溪 ,開三  ,微 ,上
溪開三微去  ,khyjh      ,kʰɨjh   ,氣      ,溪 ,開三  ,微 ,去
羣開三微平  ,gyj        ,ɡɨj     ,祈      ,羣 ,開三  ,微 ,平
羣開三微去  ,gyjh       ,ɡɨjh    ,䤒      ,羣 ,開三  ,微 ,去
疑開三微平  ,ngyj       ,ŋɨj     ,沂      ,疑 ,開三  ,微 ,平
疑開三微上  ,ngyjq      ,ŋɨjʔ    ,顗      ,疑 ,開三  ,微 ,上
疑開三微去  ,ngyjh      ,ŋɨjh    ,毅      ,疑 ,開三  ,微 ,去
影開三微平  ,qyj        ,ʔɨj     ,依      ,影 ,開三  ,微 ,平
影開三微上  ,qyjq       ,ʔɨjʔ    ,扆      ,影 ,開三  ,微 ,上
影開三微去  ,qyjh       ,ʔɨjh    ,衣      ,影 ,開三  ,微 ,去
曉開三微平  ,hyj        ,xɨj     ,希      ,曉 ,開三  ,微 ,平
曉開三微上  ,hyjq       ,xɨjʔ    ,豨      ,曉 ,開三  ,微 ,上
曉開三微去  ,hyjh       ,xɨjh    ,欷      ,曉 ,開三  ,微 ,去
見合三微平  ,kuj        ,kʉj     ,歸      ,見 ,合三  ,微 ,平
見合三微上  ,kujq       ,kʉjʔ    ,鬼      ,見 ,合三  ,微 ,上
見合三微去  ,kujh       ,kʉjh    ,貴      ,見 ,合三  ,微 ,去
溪合三微平  ,khuj       ,kʰʉj    ,蘬      ,溪 ,合三  ,微 ,平
溪合三微去  ,khujh      ,kʰʉjh   ,𥽂      ,溪 ,合三  ,微 ,去
疑合三微平  ,nguj       ,ŋʉj     ,巍      ,疑 ,合三  ,微 ,平
疑合三微去  ,ngujh      ,ŋʉjh    ,魏      ,疑 ,合三  ,微 ,去
云合三微平  ,uj         ,ʉj      ,幃      ,云 ,合三  ,微 ,平
云合三微上  ,ujq        ,ʉjʔ     ,韙      ,云 ,合三  ,微 ,上
云合三微去  ,ujh        ,ʉjh     ,胃      ,云 ,合三  ,微 ,去
影合三微平  ,quj        ,ʔʉj     ,威      ,影 ,合三  ,微 ,平
影合三微上  ,qujq       ,ʔʉjʔ    ,磈      ,影 ,合三  ,微 ,上
影合三微去  ,qujh       ,ʔʉjh    ,尉      ,影 ,合三  ,微 ,去
曉合三微平  ,huj        ,xʉj     ,揮      ,曉 ,合三  ,微 ,平
曉合三微上  ,hujq       ,xʉjʔ    ,虺      ,曉 ,合三  ,微 ,上
曉合三微去  ,hujh       ,xʉjh    ,諱      ,曉 ,合三  ,微 ,去
來開三魚平  ,lyo        ,lɨə     ,臚      ,來 ,開三  ,魚 ,平
來開三魚上  ,lyoq       ,lɨəʔ    ,呂      ,來 ,開三  ,魚 ,上
來開三魚去  ,lyoh       ,lɨəh    ,慮      ,來 ,開三  ,魚 ,去
知開三魚平  ,tryo       ,ʈɨə     ,豬      ,知 ,開三  ,魚 ,平
知開三魚上  ,tryoq      ,ʈɨəʔ    ,貯      ,知 ,開三  ,魚 ,上
知開三魚去  ,tryoh      ,ʈɨəh    ,著      ,知 ,開三  ,魚 ,去
徹開三魚平  ,trhyo      ,ʈʰɨə    ,攄      ,徹 ,開三  ,魚 ,平
徹開三魚上  ,trhyoq     ,ʈʰɨəʔ   ,楮      ,徹 ,開三  ,魚 ,上
徹開三魚去  ,trhyoh     ,ʈʰɨəh   ,絮      ,徹 ,開三  ,魚 ,去
澄開三魚平  ,dryo       ,ɖɨə     ,除      ,澄 ,開三  ,魚 ,平
澄開三魚上  ,dryoq      ,ɖɨəʔ    ,佇      ,澄 ,開三  ,魚 ,上
澄開三魚去  ,dryoh      ,ɖɨəh    ,箸      ,澄 ,開三  ,魚 ,去
孃開三魚平  ,nryo       ,ɳɨə     ,袽      ,孃 ,開三  ,魚 ,平
孃開三魚上  ,nryoq      ,ɳɨəʔ    ,女      ,孃 ,開三  ,魚 ,上
孃開三魚去  ,nryoh      ,ɳɨəh    ,女      ,孃 ,開三  ,魚 ,去
見開三魚平  ,kyo        ,kɨə     ,居      ,見 ,開三  ,魚 ,平
見開三魚上  ,kyoq       ,kɨəʔ    ,舉      ,見 ,開三  ,魚 ,上
見開三魚去  ,kyoh       ,kɨəh    ,據      ,見 ,開三  ,魚 ,去
溪開三魚平  ,khyo       ,kʰɨə    ,虛      ,溪 ,開三  ,魚 ,平
溪開三魚上  ,khyoq      ,kʰɨəʔ   ,去      ,溪 ,開三  ,魚 ,上
溪開三魚去  ,khyoh      ,kʰɨəh   ,㰦      ,溪 ,開三  ,魚 ,去
羣開三魚平  ,gyo        ,ɡɨə     ,渠      ,羣 ,開三  ,魚 ,平
羣開三魚上  ,gyoq       ,ɡɨəʔ    ,巨      ,羣 ,開三  ,魚 ,上
羣開三魚去  ,gyoh       ,ɡɨəh    ,遽      ,羣 ,開三  ,魚 ,去
疑開三魚平  ,ngyo       ,ŋɨə     ,魚      ,疑 ,開三  ,魚 ,平
疑開三魚上  ,ngyoq      ,ŋɨəʔ    ,語      ,疑 ,開三  ,魚 ,上
疑開三魚去  ,ngyoh      ,ŋɨəh    ,御      ,疑 ,開三  ,魚 ,去
影開三魚平  ,qyo        ,ʔɨə     ,於      ,影 ,開三  ,魚 ,平
影開三魚上  ,qyoq       ,ʔɨəʔ    ,𢮁      ,影 ,開三  ,魚 ,上
影開三魚去  ,qyoh       ,ʔɨəh    ,飫      ,影 ,開三  ,魚 ,去
曉開三魚平  ,hyo        ,xɨə     ,虛      ,曉 ,開三  ,魚 ,平
曉開三魚上  ,hyoq       ,xɨəʔ    ,許      ,曉 ,開三  ,魚 ,上
曉開三魚去  ,hyoh       ,xɨəh    ,噓      ,曉 ,開三  ,魚 ,去
精開三魚平  ,tsyo       ,tsɨə    ,且      ,精 ,開三  ,魚 ,平
精開三魚上  ,tsyoq      ,tsɨəʔ   ,苴      ,精 ,開三  ,魚 ,上
精開三魚去  ,tsyoh      ,tsɨəh   ,怚      ,精 ,開三  ,魚 ,去
清開三魚平  ,tshyo      ,tsʰɨə   ,疽      ,清 ,開三  ,魚 ,平
清開三魚上  ,tshyoq     ,tsʰɨəʔ  ,𤿚      ,清 ,開三  ,魚 ,上
清開三魚去  ,tshyoh     ,tsʰɨəh  ,覰      ,清 ,開三  ,魚 ,去
從開三魚上  ,dzyoq      ,dzɨəʔ   ,咀      ,從 ,開三  ,魚 ,上
心開三魚平  ,syo        ,sɨə     ,胥      ,心 ,開三  ,魚 ,平
心開三魚上  ,syoq       ,sɨəʔ    ,諝      ,心 ,開三  ,魚 ,上
心開三魚去  ,syoh       ,sɨəh    ,絮      ,心 ,開三  ,魚 ,去
邪開三魚平  ,zyo        ,zɨə     ,徐      ,邪 ,開三  ,魚 ,平
邪開三魚上  ,zyoq       ,zɨəʔ    ,敘      ,邪 ,開三  ,魚 ,上
邪開三魚去  ,zyoh       ,zɨəh    ,𡱣      ,邪 ,開三  ,魚 ,去
莊開三魚平  ,tsryo      ,tʂɨə    ,菹      ,莊 ,開三  ,魚 ,平
莊開三魚上  ,tsryoq     ,tʂɨəʔ   ,阻      ,莊 ,開三  ,魚 ,上
莊開三魚去  ,tsryoh     ,tʂɨəh   ,詛      ,莊 ,開三  ,魚 ,去
初開三魚平  ,tsrhyo     ,tʂʰɨə   ,初      ,初 ,開三  ,魚 ,平
初開三魚上  ,tsrhyoq    ,tʂʰɨəʔ  ,楚      ,初 ,開三  ,魚 ,上
初開三魚去  ,tsrhyoh    ,tʂʰɨəh  ,楚      ,初 ,開三  ,魚 ,去
崇開三魚平  ,dzryo      ,dʐɨə    ,鉏      ,崇 ,開三  ,魚 ,平
崇開三魚上  ,dzryoq     ,dʐɨəʔ   ,齟      ,崇 ,開三  ,魚 ,上
崇開三魚去  ,dzryoh     ,dʐɨəh   ,助      ,崇 ,開三  ,魚 ,去
生開三魚平  ,sryo       ,ʂɨə     ,疏      ,生 ,開三  ,魚 ,平
生開三魚上  ,sryoq      ,ʂɨəʔ    ,所      ,生 ,開三  ,魚 ,上
生開三魚去  ,sryoh      ,ʂɨəh    ,疏      ,生 ,開三  ,魚 ,去
章開三魚平  ,tjyo       ,tɕɨə    ,諸      ,章 ,開三  ,魚 ,平
章開三魚上  ,tjyoq      ,tɕɨəʔ   ,䰞      ,章 ,開三  ,魚 ,上
章開三魚去  ,tjyoh      ,tɕɨəh   ,䬡      ,章 ,開三  ,魚 ,去
昌開三魚上  ,tjhyoq     ,tɕʰɨəʔ  ,杵      ,昌 ,開三  ,魚 ,上
昌開三魚去  ,tjhyoh     ,tɕʰɨəh  ,處      ,昌 ,開三  ,魚 ,去
常開三魚平  ,djyo       ,dʑɨə    ,蜍      ,常 ,開三  ,魚 ,平
常開三魚上  ,djyoq      ,dʑɨəʔ   ,野      ,常 ,開三  ,魚 ,上
常開三魚去  ,djyoh      ,dʑɨəh   ,署      ,常 ,開三  ,魚 ,去
書開三魚平  ,sjyo       ,ɕɨə     ,書      ,書 ,開三  ,魚 ,平
書開三魚上  ,sjyoq      ,ɕɨəʔ    ,暑      ,書 ,開三  ,魚 ,上
書開三魚去  ,sjyoh      ,ɕɨəh    ,恕      ,書 ,開三  ,魚 ,去
船開三魚上  ,zjyoq      ,ʑɨəʔ    ,紓      ,船 ,開三  ,魚 ,上
日開三魚平  ,njyo       ,ɲɨə     ,如      ,日 ,開三  ,魚 ,平
日開三魚上  ,njyoq      ,ɲɨəʔ    ,汝      ,日 ,開三  ,魚 ,上
日開三魚去  ,njyoh      ,ɲɨəh    ,洳      ,日 ,開三  ,魚 ,去
以開三魚平  ,jyo        ,jɨə     ,余      ,以 ,開三  ,魚 ,平
以開三魚上  ,jyoq       ,jɨəʔ    ,與      ,以 ,開三  ,魚 ,上
以開三魚去  ,jyoh       ,jɨəh    ,豫      ,以 ,開三  ,魚 ,去
幫三虞平    ,puo        ,pʉo     ,跗      ,幫 ,三    ,虞 ,平
幫三虞上    ,puoq       ,pʉoʔ    ,甫      ,幫 ,三    ,虞 ,上
幫三虞去    ,puoh       ,pʉoh    ,付      ,幫 ,三    ,虞 ,去
滂三虞平    ,phuo       ,pʰʉo    ,敷      ,滂 ,三    ,虞 ,平
滂三虞上    ,phuoq      ,pʰʉoʔ   ,撫      ,滂 ,三    ,虞 ,上
滂三虞去    ,phuoh      ,pʰʉoh   ,赴      ,滂 ,三    ,虞 ,去
並三虞平    ,buo        ,bʉo     ,扶      ,並 ,三    ,虞 ,平
並三虞上    ,buoq       ,bʉoʔ    ,父      ,並 ,三    ,虞 ,上
並三虞去    ,buoh       ,bʉoh    ,附      ,並 ,三    ,虞 ,去
明三虞平    ,muo        ,mʉo     ,無      ,明 ,三    ,虞 ,平
明三虞上    ,muoq       ,mʉoʔ    ,武      ,明 ,三    ,虞 ,上
明三虞去    ,muoh       ,mʉoh    ,務      ,明 ,三    ,虞 ,去
來三虞平    ,luo        ,lʉo     ,慺      ,來 ,三    ,虞 ,平
來三虞上    ,luoq       ,lʉoʔ    ,縷      ,來 ,三    ,虞 ,上
來三虞去    ,luoh       ,lʉoh    ,屢      ,來 ,三    ,虞 ,去
知三虞平    ,truo       ,ʈʉo     ,株      ,知 ,三    ,虞 ,平
知三虞上    ,truoq      ,ʈʉoʔ    ,拄      ,知 ,三    ,虞 ,上
知三虞去    ,truoh      ,ʈʉoh    ,註      ,知 ,三    ,虞 ,去
徹三虞平    ,trhuo      ,ʈʰʉo    ,貙      ,徹 ,三    ,虞 ,平
徹三虞去    ,trhuoh     ,ʈʰʉoh   ,𨳳      ,徹 ,三    ,虞 ,去
澄三虞平    ,druo       ,ɖʉo     ,廚      ,澄 ,三    ,虞 ,平
澄三虞上    ,druoq      ,ɖʉoʔ    ,柱      ,澄 ,三    ,虞 ,上
澄三虞去    ,druoh      ,ɖʉoh    ,住      ,澄 ,三    ,虞 ,去
見三虞平    ,kuo        ,kʉo     ,拘      ,見 ,三    ,虞 ,平
見三虞上    ,kuoq       ,kʉoʔ    ,矩      ,見 ,三    ,虞 ,上
見三虞去    ,kuoh       ,kʉoh    ,屨      ,見 ,三    ,虞 ,去
溪三虞平    ,khuo       ,kʰʉo    ,區      ,溪 ,三    ,虞 ,平
溪三虞上    ,khuoq      ,kʰʉoʔ   ,齲      ,溪 ,三    ,虞 ,上
溪三虞去    ,khuoh      ,kʰʉoh   ,驅      ,溪 ,三    ,虞 ,去
羣三虞平    ,guo        ,ɡʉo     ,衢      ,羣 ,三    ,虞 ,平
羣三虞上    ,guoq       ,ɡʉoʔ    ,窶      ,羣 ,三    ,虞 ,上
羣三虞去    ,guoh       ,ɡʉoh    ,懼      ,羣 ,三    ,虞 ,去
疑三虞平    ,nguo       ,ŋʉo     ,虞      ,疑 ,三    ,虞 ,平
疑三虞上    ,nguoq      ,ŋʉoʔ    ,麌      ,疑 ,三    ,虞 ,上
疑三虞去    ,nguoh      ,ŋʉoh    ,遇      ,疑 ,三    ,虞 ,去
云三虞平    ,uo         ,ʉo      ,于      ,云 ,三    ,虞 ,平
云三虞上    ,uoq        ,ʉoʔ     ,羽      ,云 ,三    ,虞 ,上
云三虞去    ,uoh        ,ʉoh     ,芋      ,云 ,三    ,虞 ,去
影三虞平    ,quo        ,ʔʉo     ,紆      ,影 ,三    ,虞 ,平
影三虞上    ,quoq       ,ʔʉoʔ    ,傴      ,影 ,三    ,虞 ,上
影三虞去    ,quoh       ,ʔʉoh    ,嫗      ,影 ,三    ,虞 ,去
曉三虞平    ,huo        ,xʉo     ,訏      ,曉 ,三    ,虞 ,平
曉三虞上    ,huoq       ,xʉoʔ    ,詡      ,曉 ,三    ,虞 ,上
曉三虞去    ,huoh       ,xʉoh    ,昫      ,曉 ,三    ,虞 ,去
精三虞平    ,tsuo       ,tsʉo    ,諏      ,精 ,三    ,虞 ,平
精三虞去    ,tsuoh      ,tsʉoh   ,緅      ,精 ,三    ,虞 ,去
清三虞平    ,tshuo      ,tsʰʉo   ,趨      ,清 ,三    ,虞 ,平
清三虞上    ,tshuoq     ,tsʰʉoʔ  ,取      ,清 ,三    ,虞 ,上
清三虞去    ,tshuoh     ,tsʰʉoh  ,娶      ,清 ,三    ,虞 ,去
從三虞上    ,dzuoq      ,dzʉoʔ   ,聚      ,從 ,三    ,虞 ,上
從三虞去    ,dzuoh      ,dzʉoh   ,埾      ,從 ,三    ,虞 ,去
心三虞平    ,suo        ,sʉo     ,須      ,心 ,三    ,虞 ,平
心三虞上    ,suoq       ,sʉoʔ    ,𦄼      ,心 ,三    ,虞 ,上
心三虞去    ,suoh       ,sʉoh    ,尠      ,心 ,三    ,虞 ,去
莊三虞平    ,tsruo      ,tʂʉo    ,㑳      ,莊 ,三    ,虞 ,平
初三虞平    ,tsrhuo     ,tʂʰʉo   ,芻      ,初 ,三    ,虞 ,平
初三虞去    ,tsrhuoh    ,tʂʰʉoh  ,菆      ,初 ,三    ,虞 ,去
崇三虞平    ,dzruo      ,dʐʉo    ,䅳      ,崇 ,三    ,虞 ,平
崇三虞上    ,dzruoq     ,dʐʉoʔ   ,䝒      ,崇 ,三    ,虞 ,上
生三虞平    ,sruo       ,ʂʉo     ,毹      ,生 ,三    ,虞 ,平
生三虞上    ,sruoq      ,ʂʉoʔ    ,數      ,生 ,三    ,虞 ,上
生三虞去    ,sruoh      ,ʂʉoh    ,捒      ,生 ,三    ,虞 ,去
章三虞平    ,tjuo       ,tɕʉo    ,朱      ,章 ,三    ,虞 ,平
章三虞上    ,tjuoq      ,tɕʉoʔ   ,主      ,章 ,三    ,虞 ,上
章三虞去    ,tjuoh      ,tɕʉoh   ,注      ,章 ,三    ,虞 ,去
昌三虞平    ,tjhuo      ,tɕʰʉo   ,樞      ,昌 ,三    ,虞 ,平
常三虞平    ,djuo       ,dʑʉo    ,殊      ,常 ,三    ,虞 ,平
常三虞上    ,djuoq      ,dʑʉoʔ   ,豎      ,常 ,三    ,虞 ,上
常三虞去    ,djuoh      ,dʑʉoh   ,樹      ,常 ,三    ,虞 ,去
書三虞平    ,sjuo       ,ɕʉo     ,輸      ,書 ,三    ,虞 ,平
書三虞去    ,sjuoh      ,ɕʉoh    ,戍      ,書 ,三    ,虞 ,去
日三虞平    ,njuo       ,ɲʉo     ,儒      ,日 ,三    ,虞 ,平
日三虞上    ,njuoq      ,ɲʉoʔ    ,乳      ,日 ,三    ,虞 ,上
日三虞去    ,njuoh      ,ɲʉoh    ,孺      ,日 ,三    ,虞 ,去
以三虞平    ,juo        ,jʉo     ,逾      ,以 ,三    ,虞 ,平
以三虞上    ,juoq       ,jʉoʔ    ,庾      ,以 ,三    ,虞 ,上
以三虞去    ,juoh       ,jʉoh    ,裕      ,以 ,三    ,虞 ,去
幫一模平    ,po         ,po      ,逋      ,幫 ,一    ,模 ,平
幫一模上    ,poq        ,poʔ     ,補      ,幫 ,一    ,模 ,上
幫一模去    ,poh        ,poh     ,布      ,幫 ,一    ,模 ,去
滂一模平    ,pho        ,pʰo     ,𥠵      ,滂 ,一    ,模 ,平
滂一模上    ,phoq       ,pʰoʔ    ,普      ,滂 ,一    ,模 ,上
滂一模去    ,phoh       ,pʰoh    ,怖      ,滂 ,一    ,模 ,去
並一模平    ,bo         ,bo      ,酺      ,並 ,一    ,模 ,平
並一模上    ,boq        ,boʔ     ,簿      ,並 ,一    ,模 ,上
並一模去    ,boh        ,boh     ,捕      ,並 ,一    ,模 ,去
明一模平    ,mo         ,mo      ,模      ,明 ,一    ,模 ,平
明一模上    ,moq        ,moʔ     ,姥      ,明 ,一    ,模 ,上
明一模去    ,moh        ,moh     ,暮      ,明 ,一    ,模 ,去
端一模平    ,to         ,to      ,都      ,端 ,一    ,模 ,平
端一模上    ,toq        ,toʔ     ,覩      ,端 ,一    ,模 ,上
端一模去    ,toh        ,toh     ,妒      ,端 ,一    ,模 ,去
透一模平    ,tho        ,tʰo     ,㻌      ,透 ,一    ,模 ,平
透一模上    ,thoq       ,tʰoʔ    ,土      ,透 ,一    ,模 ,上
透一模去    ,thoh       ,tʰoh    ,菟      ,透 ,一    ,模 ,去
定一模平    ,do         ,do      ,徒      ,定 ,一    ,模 ,平
定一模上    ,doq        ,doʔ     ,杜      ,定 ,一    ,模 ,上
定一模去    ,doh        ,doh     ,渡      ,定 ,一    ,模 ,去
泥一模平    ,no         ,no      ,奴      ,泥 ,一    ,模 ,平
泥一模上    ,noq        ,noʔ     ,怒      ,泥 ,一    ,模 ,上
泥一模去    ,noh        ,noh     ,笯      ,泥 ,一    ,模 ,去
來一模平    ,lo         ,lo      ,盧      ,來 ,一    ,模 ,平
來一模上    ,loq        ,loʔ     ,魯      ,來 ,一    ,模 ,上
來一模去    ,loh        ,loh     ,路      ,來 ,一    ,模 ,去
見一模平    ,ko         ,ko      ,孤      ,見 ,一    ,模 ,平
見一模上    ,koq        ,koʔ     ,古      ,見 ,一    ,模 ,上
見一模去    ,koh        ,koh     ,顧      ,見 ,一    ,模 ,去
溪一模平    ,kho        ,kʰo     ,枯      ,溪 ,一    ,模 ,平
溪一模上    ,khoq       ,kʰoʔ    ,苦      ,溪 ,一    ,模 ,上
溪一模去    ,khoh       ,kʰoh    ,絝      ,溪 ,一    ,模 ,去
疑一模平    ,ngo        ,ŋo      ,吾      ,疑 ,一    ,模 ,平
疑一模上    ,ngoq       ,ŋoʔ     ,五      ,疑 ,一    ,模 ,上
疑一模去    ,ngoh       ,ŋoh     ,誤      ,疑 ,一    ,模 ,去
影一模平    ,qo         ,ʔo      ,烏      ,影 ,一    ,模 ,平
影一模上    ,qoq        ,ʔoʔ     ,隖      ,影 ,一    ,模 ,上
影一模去    ,qoh        ,ʔoh     ,汙      ,影 ,一    ,模 ,去
曉一模平    ,ho         ,xo      ,呼      ,曉 ,一    ,模 ,平
曉一模上    ,hoq        ,xoʔ     ,虎      ,曉 ,一    ,模 ,上
曉一模去    ,hoh        ,xoh     ,謼      ,曉 ,一    ,模 ,去
匣一模平    ,gho        ,ɣo      ,胡      ,匣 ,一    ,模 ,平
匣一模上    ,ghoq       ,ɣoʔ     ,戶      ,匣 ,一    ,模 ,上
匣一模去    ,ghoh       ,ɣoh     ,護      ,匣 ,一    ,模 ,去
精一模平    ,tso        ,tso     ,租      ,精 ,一    ,模 ,平
精一模上    ,tsoq       ,tsoʔ    ,祖      ,精 ,一    ,模 ,上
精一模去    ,tsoh       ,tsoh    ,作      ,精 ,一    ,模 ,去
清一模平    ,tsho       ,tsʰo    ,麤      ,清 ,一    ,模 ,平
清一模上    ,tshoq      ,tsʰoʔ   ,蔖      ,清 ,一    ,模 ,上
清一模去    ,tshoh      ,tsʰoh   ,厝      ,清 ,一    ,模 ,去
從一模平    ,dzo        ,dzo     ,徂      ,從 ,一    ,模 ,平
從一模上    ,dzoq       ,dzoʔ    ,粗      ,從 ,一    ,模 ,上
從一模去    ,dzoh       ,dzoh    ,祚      ,從 ,一    ,模 ,去
心一模平    ,so         ,so      ,蘇      ,心 ,一    ,模 ,平
心一模去    ,soh        ,soh     ,訴      ,心 ,一    ,模 ,去
幫四齊平    ,pej        ,pej     ,豍      ,幫 ,四    ,齊 ,平
幫四齊上    ,pejq       ,pejʔ    ,㪏      ,幫 ,四    ,齊 ,上
幫四齊去    ,pejh       ,pejh    ,閉      ,幫 ,四    ,齊 ,去
滂四齊平    ,phej       ,pʰej    ,磇      ,滂 ,四    ,齊 ,平
滂四齊上    ,phejq      ,pʰejʔ   ,䫌      ,滂 ,四    ,齊 ,上
滂四齊去    ,phejh      ,pʰejh   ,媲      ,滂 ,四    ,齊 ,去
並四齊平    ,bej        ,bej     ,鼙      ,並 ,四    ,齊 ,平
並四齊上    ,bejq       ,bejʔ    ,陛      ,並 ,四    ,齊 ,上
並四齊去    ,bejh       ,bejh    ,薜      ,並 ,四    ,齊 ,去
明四齊平    ,mej        ,mej     ,迷      ,明 ,四    ,齊 ,平
明四齊上    ,mejq       ,mejʔ    ,米      ,明 ,四    ,齊 ,上
明四齊去    ,mejh       ,mejh    ,謎      ,明 ,四    ,齊 ,去
端開四齊平  ,tej        ,tej     ,低      ,端 ,開四  ,齊 ,平
端開四齊上  ,tejq       ,tejʔ    ,邸      ,端 ,開四  ,齊 ,上
端開四齊去  ,tejh       ,tejh    ,帝      ,端 ,開四  ,齊 ,去
透開四齊平  ,thej       ,tʰej    ,梯      ,透 ,開四  ,齊 ,平
透開四齊上  ,thejq      ,tʰejʔ   ,體      ,透 ,開四  ,齊 ,上
透開四齊去  ,thejh      ,tʰejh   ,替      ,透 ,開四  ,齊 ,去
定開四齊平  ,dej        ,dej     ,嗁      ,定 ,開四  ,齊 ,平
定開四齊上  ,dejq       ,dejʔ    ,弟      ,定 ,開四  ,齊 ,上
定開四齊去  ,dejh       ,dejh    ,第      ,定 ,開四  ,齊 ,去
泥開四齊平  ,nej        ,nej     ,泥      ,泥 ,開四  ,齊 ,平
泥開四齊上  ,nejq       ,nejʔ    ,禰      ,泥 ,開四  ,齊 ,上
泥開四齊去  ,nejh       ,nejh    ,泥      ,泥 ,開四  ,齊 ,去
來開四齊平  ,lej        ,lej     ,黎      ,來 ,開四  ,齊 ,平
來開四齊上  ,lejq       ,lejʔ    ,禮      ,來 ,開四  ,齊 ,上
來開四齊去  ,lejh       ,lejh    ,麗      ,來 ,開四  ,齊 ,去
見開四齊平  ,kej        ,kej     ,雞      ,見 ,開四  ,齊 ,平
見開四齊去  ,kejh       ,kejh    ,計      ,見 ,開四  ,齊 ,去
溪開四齊平  ,khej       ,kʰej    ,谿      ,溪 ,開四  ,齊 ,平
溪開四齊上  ,khejq      ,kʰejʔ   ,啓      ,溪 ,開四  ,齊 ,上
溪開四齊去  ,khejh      ,kʰejh   ,契      ,溪 ,開四  ,齊 ,去
疑開四齊平  ,ngej       ,ŋej     ,倪      ,疑 ,開四  ,齊 ,平
疑開四齊上  ,ngejq      ,ŋejʔ    ,堄      ,疑 ,開四  ,齊 ,上
疑開四齊去  ,ngejh      ,ŋejh    ,詣      ,疑 ,開四  ,齊 ,去
影開四齊平  ,qej        ,ʔej     ,鷖      ,影 ,開四  ,齊 ,平
影開四齊上  ,qejq       ,ʔejʔ    ,𠯋      ,影 ,開四  ,齊 ,上
影開四齊去  ,qejh       ,ʔejh    ,翳      ,影 ,開四  ,齊 ,去
曉開四齊平  ,hej        ,xej     ,醯      ,曉 ,開四  ,齊 ,平
曉開四齊去  ,hejh       ,xejh    ,㰥      ,曉 ,開四  ,齊 ,去
匣開四齊平  ,ghej       ,ɣej     ,奚      ,匣 ,開四  ,齊 ,平
匣開四齊上  ,ghejq      ,ɣejʔ    ,徯      ,匣 ,開四  ,齊 ,上
匣開四齊去  ,ghejh      ,ɣejh    ,蒵      ,匣 ,開四  ,齊 ,去
精開四齊平  ,tsej       ,tsej    ,齎      ,精 ,開四  ,齊 ,平
精開四齊上  ,tsejq      ,tsejʔ   ,濟      ,精 ,開四  ,齊 ,上
精開四齊去  ,tsejh      ,tsejh   ,霽      ,精 ,開四  ,齊 ,去
清開四齊平  ,tshej      ,tsʰej   ,妻      ,清 ,開四  ,齊 ,平
清開四齊上  ,tshejq     ,tsʰejʔ  ,泚      ,清 ,開四  ,齊 ,上
清開四齊去  ,tshejh     ,tsʰejh  ,砌      ,清 ,開四  ,齊 ,去
從開四齊平  ,dzej       ,dzej    ,齊      ,從 ,開四  ,齊 ,平
從開四齊上  ,dzejq      ,dzejʔ   ,薺      ,從 ,開四  ,齊 ,上
從開四齊去  ,dzejh      ,dzejh   ,嚌      ,從 ,開四  ,齊 ,去
心開四齊平  ,sej        ,sej     ,西      ,心 ,開四  ,齊 ,平
